Protein	Gene.ID	Gene	Status	Guess	Alg
S4R2X2	ENSG00000164466	SFXN1	Known mitochondrial	fn	PANNZER
S4R2X5	ENSG00000204152	TIMM23B	Known mitochondrial	fn	PANNZER
S4R2Z7	ENSG00000198015	MRPL42	Known mitochondrial	fn	PANNZER
S4R319	ENSG00000156026	MCU	Known mitochondrial	fn	PANNZER
S4R332	ENSG00000156026	MCU	Known mitochondrial	fn	PANNZER
S4R348	ENSG00000132313	MRPL35	Known mitochondrial	fn	PANNZER
S4R354	ENSG00000135093	USP30	Known mitochondrial	fn	PANNZER
S4R360	ENSG00000198015	MRPL42	Known mitochondrial	fn	PANNZER
S4R3F4	ENSG00000043514	TRIT1	Known mitochondrial	fn	PANNZER
S4R3F5	ENSG00000156026	MCU	Known mitochondrial	fn	PANNZER
S4R3I5	ENSG00000170906	NDUFA3	Known mitochondrial	fn	PANNZER
S4R3N9	ENSG00000107819	SFXN3	Known mitochondrial	fn	PANNZER
S4R3P5	ENSG00000139428	MMAB	Known mitochondrial	fn	PANNZER
S4R3T6	ENSG00000170906	NDUFA3	Known mitochondrial	fn	PANNZER
S4R3W8	ENSG00000156026	MCU	Known mitochondrial	fn	PANNZER
S4R3Z1	ENSG00000139428	MMAB	Known mitochondrial	fn	PANNZER
S4R457	ENSG00000165119	HNRNPK	Known mitochondrial	fn	PANNZER
U3KPR6	ENSG00000164241	C5orf63	Predicted mitochondrial	fn	PANNZER
U3KPU7	ENSG00000137700	SLC37A4	Predicted mitochondrial	fn	PANNZER
U3KQ05	ENSG00000164241	C5orf63	Predicted mitochondrial	fn	PANNZER
U3KQ09	ENSG00000170634	ACYP2	Predicted mitochondrial	fn	PANNZER
U3KQ56	ENSG00000137106	GRHPR	Known mitochondrial	fn	PANNZER
U3KQ69	ENSG00000148824	MTG1	Known mitochondrial	fn	PANNZER
U3KQ94	ENSG00000170634	ACYP2	Predicted mitochondrial	fn	PANNZER
U3KQE4	ENSG00000122335	SERAC1	Known mitochondrial	fn	PANNZER
U3KQG0	ENSG00000143374	TARS2	Known mitochondrial	fn	PANNZER
U3KQG3	ENSG00000122335	SERAC1	Known mitochondrial	fn	PANNZER
U3KQH8	ENSG00000161281	COX7A1	Known mitochondrial	fn	PANNZER
U3KQL4	ENSG00000137700	SLC37A4	Predicted mitochondrial	fn	PANNZER
U3KQM0	ENSG00000164040	PGRMC2	Predicted mitochondrial	fn	PANNZER
U3KQR4	ENSG00000164241	C5orf63	Predicted mitochondrial	fn	PANNZER
U3KQS2	ENSG00000137700	SLC37A4	Predicted mitochondrial	fn	PANNZER
V9GY06	ENSG00000122912	SLC25A16	Known mitochondrial	fn	PANNZER
V9GY32	ENSG00000167113	COQ4	Known mitochondrial	fn	PANNZER
V9GY50	ENSG00000117862	TXNDC12	Known mitochondrial	fn	PANNZER
V9GYA5	ENSG00000122912	SLC25A16	Known mitochondrial	fn	PANNZER
V9GYG0	ENSG00000151729	SLC25A4	Known mitochondrial	fn	PANNZER
V9GYK7	ENSG00000126768	TIMM17B	Known mitochondrial	fn	PANNZER
V9GYL4	ENSG00000132676	DAP3	Known mitochondrial	fn	PANNZER
V9GYS0	ENSG00000126768	TIMM17B	Known mitochondrial	fn	PANNZER
V9GYV4	ENSG00000117862	TXNDC12	Known mitochondrial	fn	PANNZER
V9GYW7	ENSG00000100364	KIAA0930	Predicted mitochondrial	fn	PANNZER
V9GZ09	ENSG00000167113	COQ4	Known mitochondrial	fn	PANNZER
V9GZ62	ENSG00000100364	KIAA0930	Predicted mitochondrial	fn	PANNZER
V9GZ72	ENSG00000006744	ELAC2	Known mitochondrial	fn	PANNZER
V9GZ76	ENSG00000136628	EPRS	Predicted mitochondrial	fn	PANNZER
V9HW75	ENSG00000070081	NUCB2	Known mitochondrial	fn	PANNZER
X6R2L4	ENSG00000183207	RUVBL2	Known mitochondrial	fn	PANNZER
X6R631	ENSG00000162910	MRPL55	Known mitochondrial	fn	PANNZER
X6R6D0	ENSG00000160691	SHC1	Known mitochondrial	fn	PANNZER
X6RAY8	ENSG00000105364	MRPL4	Known mitochondrial	fn	PANNZER
