"Gen"	"UniProt"
"ENSG00000172992"	"Q8WVC6"
"ENSG00000173085"	"E2QRG7"
"ENSG00000173085"	"E7EPM7"
"ENSG00000173085"	"H0YAI0"
"ENSG00000173085"	"Q96H96"
"ENSG00000173124"	"H7BXS6"
"ENSG00000173124"	"H7BYZ2"
"ENSG00000173124"	"Q6P461"
"ENSG00000173137"	"E9PJ20"
"ENSG00000173137"	"E9PLF3"
"ENSG00000173137"	"Q3MIX3"
"ENSG00000173137"	"R4GN53"
"ENSG00000173141"	"Q9BQC6"
"ENSG00000173171"	"A0A0C4DFQ1"
"ENSG00000173171"	"H0Y6Y5"
"ENSG00000173171"	"Q13505"
"ENSG00000173436"	"A0A087WU07"
"ENSG00000173436"	"Q5TGZ0"
"ENSG00000173599"	"E9PRE7"
"ENSG00000173599"	"E9PS68"
"ENSG00000173599"	"P11498"
"ENSG00000173660"	"A0A087WTF2"
"ENSG00000173660"	"A0A087X2B9"
"ENSG00000173660"	"P07919"
"ENSG00000173681"	"A2AJT9"
"ENSG00000173681"	"F2Z385"
"ENSG00000173681"	"H7BXX2"
"ENSG00000173726"	"Q15388"
"ENSG00000173786"	"C9K0L8"
"ENSG00000173786"	"K7EN66"
"ENSG00000173786"	"K7EQ27"
"ENSG00000173786"	"K7ERC4"
"ENSG00000173786"	"K7ERZ0"
"ENSG00000173786"	"P09543"
"ENSG00000173915"	"Q96IX5"
"ENSG00000173988"	"J3KQU2"
"ENSG00000173988"	"Q05C16"
"ENSG00000173992"	"E9PK03"
"ENSG00000173992"	"E9PP76"
"ENSG00000173992"	"J3KNF4"
"ENSG00000173992"	"O14618"
"ENSG00000174021"	"P63218"
"ENSG00000174032"	"A0A087WWR9"
"ENSG00000174032"	"D6RJI0"
"ENSG00000174032"	"E5RIS9"
"ENSG00000174032"	"E5RIW6"
"ENSG00000174032"	"Q5SVS4"
"ENSG00000174099"	"F5H199"
"ENSG00000174099"	"F5H4C9"
"ENSG00000174099"	"F5H6G9"
"ENSG00000174099"	"F5H7C4"
"ENSG00000174099"	"H0YFW5"
"ENSG00000174099"	"H7C2B7"
"ENSG00000174099"	"Q8IXL7"
"ENSG00000174109"	"Q4G0I0"
"ENSG00000174173"	"C9JVB6"
"ENSG00000174173"	"Q7L0Y3"
"ENSG00000174177"	"H3BNM3"
"ENSG00000174177"	"H3BNU5"
"ENSG00000174177"	"H3BPG4"
"ENSG00000174177"	"H3BSW6"
"ENSG00000174177"	"Q2VPK5"
"ENSG00000174547"	"E9PQB6"
"ENSG00000174547"	"H0YCD5"
"ENSG00000174547"	"Q9Y3B7"
"ENSG00000174606"	"Q5VTE6"
"ENSG00000174740"	"Q5JQF3"
"ENSG00000174740"	"Q96DU9"
"ENSG00000174748"	"E7ENU7"
"ENSG00000174748"	"E7EQV9"
"ENSG00000174748"	"E7ERA2"
"ENSG00000174748"	"E7EX53"
"ENSG00000174748"	"P61313"
"ENSG00000174840"	"F6T1Q0"
"ENSG00000174840"	"Q6L8Q7"
"ENSG00000174886"	"K7ELJ0"
"ENSG00000174886"	"K7EQ77"
"ENSG00000174886"	"Q86Y39"
"ENSG00000174917"	"A0A140TA84"
"ENSG00000174917"	"A0A140TA86"
"ENSG00000174917"	"K7EIR2"
"ENSG00000174917"	"Q5XKP0"
"ENSG00000174928"	"F8WCI5"
"ENSG00000174928"	"F8WDI1"
"ENSG00000174928"	"H7C4I0"
"ENSG00000174928"	"Q6P1S2"
"ENSG00000174990"	"P35218"
"ENSG00000175104"	"Q9Y4K3"
"ENSG00000175110"	"C9J5D8"
"ENSG00000175110"	"G5E9V5"
"ENSG00000175110"	"G5E9W7"
"ENSG00000175110"	"H7C5F2"
"ENSG00000175110"	"H7C5H3"
"ENSG00000175110"	"H7C5L9"
"ENSG00000175110"	"P82650"
"ENSG00000175193"	"A0A1W2PP66"
"ENSG00000175193"	"A0A1W2PS40"
"ENSG00000175193"	"C9JNP8"
"ENSG00000175193"	"F8WCQ4"
"ENSG00000175193"	"H7C045"
"ENSG00000175193"	"H7C0U0"
"ENSG00000175193"	"H7C122"
"ENSG00000175193"	"H7C1V6"
"ENSG00000175193"	"Q9H300"
"ENSG00000175198"	"A0A1B0GTR1"
"ENSG00000175198"	"A0A1B0GU58"
"ENSG00000175198"	"A0A1B0GUX9"
"ENSG00000175198"	"A0A1B0GWA1"
"ENSG00000175198"	"A0A1B0GWI4"
"ENSG00000175198"	"H0Y4B9"
"ENSG00000175198"	"H0Y5U0"
"ENSG00000175198"	"H0Y798"
"ENSG00000175198"	"P05165"
"ENSG00000175198"	"Q5JTW6"
"ENSG00000175198"	"Q5JVH2"
"ENSG00000175309"	"D6RAR0"
"ENSG00000175309"	"D6RCB8"
"ENSG00000175309"	"D6RD89"
"ENSG00000175309"	"H0Y9N3"
"ENSG00000175309"	"H0YAK5"
"ENSG00000175309"	"H7BXR0"
"ENSG00000175309"	"H7BYK2"
"ENSG00000175309"	"Q8IUZ5"
"ENSG00000175536"	"A6NK58"
"ENSG00000175536"	"H0YC96"
"ENSG00000175536"	"H0YD50"
"ENSG00000175564"	"F5H3N5"
"ENSG00000175564"	"P55916"
"ENSG00000175567"	"F5GX45"
"ENSG00000175567"	"F5H312"
"ENSG00000175567"	"H0YFQ0"
"ENSG00000175567"	"H0YFR8"
"ENSG00000175567"	"P55851"
"ENSG00000175581"	"A0A140TA24"
"ENSG00000175581"	"F5GWB4"
"ENSG00000175581"	"F5GZH8"
"ENSG00000175581"	"F5H1L2"
"ENSG00000175581"	"F5H471"
"ENSG00000175581"	"F5H4A2"
"ENSG00000175581"	"F5H702"
"ENSG00000175581"	"F5H717"
"ENSG00000175581"	"F5H8D0"
"ENSG00000175581"	"Q96GC5"
"ENSG00000175600"	"H0Y4N1"
"ENSG00000175600"	"H7C0H3"
"ENSG00000175600"	"H7C1N0"
"ENSG00000175600"	"Q9HAC7"
"ENSG00000175606"	"D4PHA6"
"ENSG00000175606"	"Q9BUB7"
"ENSG00000175727"	"F5H0V4"
"ENSG00000175727"	"F5H321"
"ENSG00000175727"	"H0YGR9"
"ENSG00000175727"	"Q9HAP2"
"ENSG00000175756"	"Q9NWT8"
"ENSG00000175768"	"F8W8Z9"
"ENSG00000175768"	"H0YFG9"
"ENSG00000175768"	"Q8N4H5"
"ENSG00000175806"	"E5RIA9"
"ENSG00000175806"	"E5RJK1"
"ENSG00000175806"	"E9PJ70"
"ENSG00000175806"	"H0YAN3"
"ENSG00000175806"	"Q9UJ68"
"ENSG00000176171"	"A0A0J9YW18"
"ENSG00000176171"	"F6RP06"
"ENSG00000176171"	"Q12983"
"ENSG00000176340"	"P10176"
"ENSG00000176410"	"Q96LL9"
"ENSG00000176422"	"Q8WW59"
"ENSG00000176623"	"E5RGC8"
"ENSG00000176623"	"E5RH53"
"ENSG00000176623"	"E5RJC7"
"ENSG00000176623"	"E5RJV0"
"ENSG00000176623"	"E7EWZ7"
"ENSG00000176623"	"H0YAP5"
"ENSG00000176623"	"H0YB03"
"ENSG00000176623"	"H0YB83"
"ENSG00000176623"	"H0YBD9"
"ENSG00000176623"	"H0YC27"
"ENSG00000176623"	"H0YC67"
"ENSG00000176623"	"Q96DB5"
"ENSG00000176715"	"F5GX20"
"ENSG00000176715"	"F5H2G6"
"ENSG00000176715"	"F5H362"
"ENSG00000176715"	"F5H3B2"
"ENSG00000176715"	"F5H5A1"
"ENSG00000176715"	"F5H755"
"ENSG00000176715"	"H0YGC7"
"ENSG00000176715"	"H0YGJ0"
"ENSG00000176715"	"H0YH37"
"ENSG00000176715"	"H3BTS0"
"ENSG00000176715"	"Q4G176"
"ENSG00000176890"	"P04818"
"ENSG00000176894"	"A0A087X249"
"ENSG00000176894"	"F5GXM0"
"ENSG00000176894"	"F5GZF7"
"ENSG00000176894"	"F5H4N4"
"ENSG00000176894"	"Q9NR77"
"ENSG00000177034"	"Q5HYI7"
"ENSG00000177150"	"K7EK00"
"ENSG00000177150"	"K7EPG9"
"ENSG00000177150"	"K7ERQ2"
"ENSG00000177150"	"Q96ND0"
"ENSG00000177192"	"F5GXL3"
"ENSG00000177192"	"F5GY32"
"ENSG00000177192"	"F5H168"
"ENSG00000177192"	"F5H1B2"
"ENSG00000177192"	"F5H1S9"
"ENSG00000177192"	"F8W9U5"
"ENSG00000177192"	"G8JLB3"
"ENSG00000177192"	"Q9Y606"
"ENSG00000177302"	"J3KRR9"
"ENSG00000177302"	"J3KS96"
"ENSG00000177302"	"J3QR18"
"ENSG00000177302"	"J3QS25"
"ENSG00000177302"	"K7EJ41"
"ENSG00000177302"	"K7EL07"
"ENSG00000177302"	"K7ELI7"
"ENSG00000177302"	"K7EMT6"
"ENSG00000177302"	"Q13472"
"ENSG00000177370"	"Q9Y584"
"ENSG00000177427"	"A8MT25"
"ENSG00000177427"	"J3KTJ4"
"ENSG00000177427"	"J3QR30"
"ENSG00000177427"	"K7EKV6"
"ENSG00000177427"	"Q96C03"
"ENSG00000177542"	"A0A0A6YYN8"
"ENSG00000177542"	"A0A0D9SEI9"
"ENSG00000177542"	"A0A0D9SFA8"
"ENSG00000177542"	"A0A0D9SFE1"
"ENSG00000177542"	"A0A0D9SG84"
"ENSG00000177542"	"E9PI74"
"ENSG00000177542"	"E9PJH7"
"ENSG00000177542"	"E9PJY0"
"ENSG00000177542"	"E9PQ36"
"ENSG00000177542"	"E9PS95"
"ENSG00000177542"	"K4DIA2"
"ENSG00000177542"	"K4DIA8"
"ENSG00000177542"	"K4DIB0"
"ENSG00000177542"	"K4DIB3"
"ENSG00000177542"	"K4DIB4"
"ENSG00000177542"	"K4DIB6"
"ENSG00000177542"	"K4DIB8"
"ENSG00000177542"	"Q9H936"
"ENSG00000177600"	"H0YDD8"
"ENSG00000177600"	"P05387"
"ENSG00000177646"	"D6R9Z3"
"ENSG00000177646"	"D6RCD8"
"ENSG00000177646"	"D6RDK9"
"ENSG00000177646"	"D6RGK6"
"ENSG00000177646"	"D6RJA8"
"ENSG00000177646"	"H0Y8Z9"
"ENSG00000177646"	"Q9H845"
"ENSG00000177692"	"Q9NX36"
"ENSG00000177889"	"F8VQQ8"
"ENSG00000177889"	"F8VSD4"
"ENSG00000177889"	"F8VV71"
"ENSG00000177889"	"F8VZ29"
"ENSG00000177889"	"P61088"
"ENSG00000178057"	"Q9BU61"
"ENSG00000178074"	"Q8N8R5"
"ENSG00000178096"	"Q9Y3E2"
"ENSG00000178127"	"E7EPT4"
"ENSG00000178127"	"J3KRB4"
"ENSG00000178127"	"J3QS34"
"ENSG00000178127"	"P19404"
"ENSG00000178307"	"P17152"
"ENSG00000178445"	"A0A1W2PP74"
"ENSG00000178445"	"A0A1W2PPB1"
"ENSG00000178445"	"A0A1W2PPD7"
"ENSG00000178445"	"A0A1W2PPE1"
"ENSG00000178445"	"A0A1W2PPG0"
"ENSG00000178445"	"A0A1W2PPH6"
"ENSG00000178445"	"A0A1W2PPK8"
"ENSG00000178445"	"A0A1W2PQU6"
"ENSG00000178445"	"A0A1W2PQV3"
"ENSG00000178445"	"P23378"
"ENSG00000178449"	"Q96I36"
"ENSG00000178537"	"C9JPE1"
"ENSG00000178537"	"F8WEF6"
"ENSG00000178537"	"O43772"
"ENSG00000178605"	"O43824"
"ENSG00000178694"	"F8WF52"
"ENSG00000178694"	"Q9H649"
"ENSG00000178700"	"C9JJ68"
"ENSG00000178700"	"Q86XF0"
"ENSG00000178741"	"H3BNX8"
"ENSG00000178741"	"H3BRI0"
"ENSG00000178741"	"H3BRM5"
"ENSG00000178741"	"H3BV69"
"ENSG00000178741"	"P20674"
"ENSG00000178927"	"A0A0U1RQN8"
"ENSG00000178927"	"H0Y2X1"
"ENSG00000178927"	"J3KS78"
"ENSG00000178927"	"J3KSB6"
"ENSG00000178927"	"J3KSJ5"
"ENSG00000178927"	"J3KTF4"
"ENSG00000178927"	"J3KTI1"
"ENSG00000178927"	"J3QKS6"
"ENSG00000178927"	"J3QKZ6"
"ENSG00000178927"	"J3QLB7"
"ENSG00000178927"	"J3QQQ4"
"ENSG00000178927"	"J3QRG5"
"ENSG00000178927"	"J3QRZ2"
"ENSG00000178927"	"J3QS53"
"ENSG00000178927"	"Q9BQA9"
"ENSG00000178952"	"H3BNU3"
"ENSG00000178952"	"P49411"
"ENSG00000179091"	"P08574"
"ENSG00000179142"	"P19099"
"ENSG00000179152"	"A0A0U1RQT4"
"ENSG00000179152"	"Q8N3R3"
"ENSG00000179218"	"K7EJB9"
"ENSG00000179218"	"K7EL50"
"ENSG00000179218"	"K7ELE2"
"ENSG00000179218"	"P27797"
"ENSG00000179271"	"Q8TAE8"
"ENSG00000179295"	"A0A0U1RRI0"
"ENSG00000179295"	"A0A1W2PPU4"
"ENSG00000179295"	"H0YF12"
"ENSG00000179295"	"Q06124"
"ENSG00000179314"	"A0A1B0GXC0"
"ENSG00000179314"	"I3L0U0"
"ENSG00000179314"	"I3L127"
"ENSG00000179314"	"I3L2Y9"
"ENSG00000179314"	"I3L3E6"
"ENSG00000179314"	"I3L3G4"
"ENSG00000179314"	"I3NI40"
"ENSG00000179314"	"Q658N2"
"ENSG00000179364"	"F8VW41"
"ENSG00000179364"	"F8W0B1"
"ENSG00000179364"	"Q86VP3"
"ENSG00000179598"	"Q8N2A8"
"ENSG00000179869"	"A0A0A0MT16"
"ENSG00000179869"	"F5H7B7"
"ENSG00000179869"	"H0Y4D2"
"ENSG00000179869"	"H7BZI9"
"ENSG00000179869"	"H7C0U5"
"ENSG00000179869"	"Q86UQ4"
"ENSG00000179933"	"Q9NWQ9"
"ENSG00000179988"	"H7BYY4"
"ENSG00000179988"	"Q8IV42"
"ENSG00000180011"	"J3KTQ8"
"ENSG00000180011"	"J3QQQ7"
"ENSG00000180011"	"Q8N4Q0"
"ENSG00000180185"	"Q6P587"
"ENSG00000180389"	"Q5VTU8"
"ENSG00000180488"	"F8W7S1"
"ENSG00000180488"	"Q8NAN2"
"ENSG00000180488"	"R4GMP2"
"ENSG00000180891"	"J3KRK6"
"ENSG00000180891"	"J3KRV3"
"ENSG00000180891"	"J3KT42"
"ENSG00000180891"	"J3QLQ8"
"ENSG00000180891"	"Q9NWM3"
"ENSG00000180902"	"B5MCV2"
"ENSG00000180902"	"F8WCF9"
"ENSG00000180902"	"G5E9E8"
"ENSG00000180902"	"H7BZ32"
"ENSG00000180902"	"H7C021"
"ENSG00000180902"	"H7C0N1"
"ENSG00000180902"	"H7C290"
"ENSG00000180902"	"H7C3L2"
"ENSG00000180902"	"Q8N465"
"ENSG00000180992"	"Q6P1L8"
"ENSG00000181019"	"B4DLR8"
"ENSG00000181019"	"H3BNV2"
"ENSG00000181019"	"H3BRK3"
"ENSG00000181019"	"P15559"
"ENSG00000181035"	"Q86VD7"
"ENSG00000181061"	"C9JNU6"
"ENSG00000181061"	"Q9Y241"
"ENSG00000181192"	"C9JWN1"
"ENSG00000181192"	"H7C149"
"ENSG00000181192"	"H7C1J3"
"ENSG00000181192"	"Q96HY7"
"ENSG00000181240"	"Q8N5S1"
"ENSG00000181610"	"J3QLC1"
"ENSG00000181610"	"J3QLR8"
"ENSG00000181610"	"Q9Y3D9"
"ENSG00000181867"	"Q8N4E7"
"ENSG00000181873"	"Q5T440"
"ENSG00000181915"	"Q96SZ5"
"ENSG00000181924"	"Q9NYJ1"
"ENSG00000181991"	"H0YL99"
"ENSG00000181991"	"P82912"
"ENSG00000182054"	"H0YL11"
"ENSG00000182054"	"H0YLL5"
"ENSG00000182054"	"P48735"
"ENSG00000182134"	"B7ZAG4"
"ENSG00000182134"	"E9PKN8"
"ENSG00000182134"	"E9PQX4"
"ENSG00000182134"	"F6TB26"
"ENSG00000182134"	"Q5SZR4"
"ENSG00000182134"	"Q9Y2W6"
"ENSG00000182150"	"F2Z2R4"
"ENSG00000182150"	"H0Y3T7"
"ENSG00000182150"	"H7BXQ9"
"ENSG00000182150"	"Q5T890"
"ENSG00000182150"	"S4R327"
"ENSG00000182150"	"X6RE28"
"ENSG00000182154"	"Q8IXM3"
"ENSG00000182180"	"A6ND22"
"ENSG00000182180"	"Q9Y3D3"
"ENSG00000182199"	"G3V241"
"ENSG00000182199"	"G3V2D2"
"ENSG00000182199"	"G3V2E4"
"ENSG00000182199"	"G3V2W0"
"ENSG00000182199"	"G3V2Y1"
"ENSG00000182199"	"G3V2Y4"
"ENSG00000182199"	"G3V3C6"
"ENSG00000182199"	"G3V3Y8"
"ENSG00000182199"	"G3V4T0"
"ENSG00000182199"	"G3V4W5"
"ENSG00000182199"	"G3V4X0"
"ENSG00000182199"	"G3V540"
"ENSG00000182199"	"G3V5L0"
"ENSG00000182199"	"H0YIZ0"
"ENSG00000182199"	"P34897"
"ENSG00000182362"	"P58557"
"ENSG00000182512"	"H0YJM6"
"ENSG00000182512"	"Q86SX6"
"ENSG00000182676"	"I3L267"
"ENSG00000182676"	"Q86WC6"
"ENSG00000182712"	"P56277"
"ENSG00000182718"	"H0YKL9"
"ENSG00000182718"	"H0YKN4"
"ENSG00000182718"	"H0YKS4"
"ENSG00000182718"	"H0YKV8"
"ENSG00000182718"	"H0YKX9"
"ENSG00000182718"	"H0YKZ7"
"ENSG00000182718"	"H0YL33"
"ENSG00000182718"	"H0YLE2"
"ENSG00000182718"	"H0YLV6"
"ENSG00000182718"	"H0YM50"
"ENSG00000182718"	"H0YMD0"
"ENSG00000182718"	"H0YMD9"
"ENSG00000182718"	"H0YMM1"
"ENSG00000182718"	"H0YMT9"
"ENSG00000182718"	"H0YMU9"
"ENSG00000182718"	"H0YMW4"
"ENSG00000182718"	"H0YN28"
"ENSG00000182718"	"H0YN42"
"ENSG00000182718"	"H0YN52"
"ENSG00000182718"	"H0YNA0"
"ENSG00000182718"	"H0YNB8"
"ENSG00000182718"	"H0YNP5"
"ENSG00000182718"	"P07355"
"ENSG00000182768"	"A0A087WWE0"
"ENSG00000182768"	"Q9NPE2"
"ENSG00000182810"	"Q9NUL7"
"ENSG00000182827"	"Q9H3P7"
"ENSG00000182890"	"P49448"
"ENSG00000182899"	"C9K025"
"ENSG00000182899"	"F8WB72"
"ENSG00000182899"	"F8WBS5"
"ENSG00000182899"	"P18077"
"ENSG00000182902"	"Q9H1K4"
"ENSG00000183010"	"E2QRB3"
"ENSG00000183010"	"J3KQ22"
"ENSG00000183010"	"J3KSA9"
"ENSG00000183010"	"J3KTA8"
"ENSG00000183010"	"J3QKT3"
"ENSG00000183010"	"J3QKT4"
"ENSG00000183010"	"J3QL23"
"ENSG00000183010"	"J3QL24"
"ENSG00000183010"	"J3QL32"
"ENSG00000183010"	"J3QLK9"
"ENSG00000183010"	"J3QR88"
"ENSG00000183010"	"J3QRZ0"
"ENSG00000183010"	"P32322"
"ENSG00000183032"	"Q9BQT8"
"ENSG00000183044"	"H3BMJ9"
"ENSG00000183044"	"H3BNQ7"
"ENSG00000183044"	"H3BP74"
"ENSG00000183044"	"H3BP84"
"ENSG00000183044"	"H3BPW8"
"ENSG00000183044"	"H3BRJ1"
"ENSG00000183044"	"H3BRN4"
"ENSG00000183044"	"H3BRT1"
"ENSG00000183044"	"P80404"
"ENSG00000183048"	"F6RGN5"
"ENSG00000183048"	"I3L1E8"
"ENSG00000183048"	"I3L3N9"
"ENSG00000183048"	"Q9UBX3"
"ENSG00000183172"	"F8WDX6"
"ENSG00000183172"	"Q9H4I9"
"ENSG00000183207"	"A0A1W2PS22"
"ENSG00000183207"	"A0A1W2PS48"
"ENSG00000183207"	"M0QXI6"
"ENSG00000183207"	"M0QXZ7"
"ENSG00000183207"	"M0QYD8"
"ENSG00000183207"	"M0R0Y3"
"ENSG00000183207"	"M0R0Z0"
"ENSG00000183207"	"Q9Y230"
"ENSG00000183207"	"X6R2L4"
"ENSG00000183513"	"B9A057"
"ENSG00000183513"	"Q86WW8"
"ENSG00000183549"	"A0A087WTR4"
"ENSG00000183549"	"I3L536"
"ENSG00000183549"	"Q6NUN0"
"ENSG00000183597"	"A0A0A0MSI5"
"ENSG00000183597"	"A8MWT1"
"ENSG00000183597"	"B7Z4A5"
"ENSG00000183597"	"B7Z6W2"
"ENSG00000183597"	"C9J695"
"ENSG00000183597"	"C9JDT9"
"ENSG00000183597"	"C9JKN2"
"ENSG00000183597"	"F8WDT9"
"ENSG00000183597"	"Q6ICL3"
"ENSG00000183605"	"B1AMV7"
"ENSG00000183605"	"B1AMV8"
"ENSG00000183605"	"Q6P4A7"
"ENSG00000183617"	"K7ENN2"
"ENSG00000183617"	"Q6P161"
"ENSG00000183648"	"O75438"
"ENSG00000183747"	"E7EPS5"
"ENSG00000183747"	"F5GWL3"
"ENSG00000183747"	"I3L2Y5"
"ENSG00000183747"	"I3L339"
"ENSG00000183747"	"I3L438"
"ENSG00000183747"	"Q08AH3"
"ENSG00000183773"	"C9JPU8"
"ENSG00000183773"	"C9K029"
"ENSG00000183773"	"F8WC30"
"ENSG00000183773"	"F8WFB6"
"ENSG00000183773"	"Q96NN9"
"ENSG00000183833"	"F8WC74"
"ENSG00000183833"	"F8WEV1"
"ENSG00000183833"	"F8WF10"
"ENSG00000183833"	"H7C5C8"
"ENSG00000183833"	"Q7Z4T9"
"ENSG00000183891"	"B5MCJ1"
"ENSG00000183891"	"C9JV54"
"ENSG00000183891"	"Q5I0X7"
"ENSG00000183978"	"K7EPV0"
"ENSG00000183978"	"Q9Y2R0"
"ENSG00000184047"	"A0A024RBT2"
"ENSG00000184047"	"A0A1W2PNX6"
"ENSG00000184047"	"F5GX50"
"ENSG00000184047"	"F5GXT8"
"ENSG00000184047"	"F5GYH3"
"ENSG00000184047"	"F5H0Q4"
"ENSG00000184047"	"F5H796"
"ENSG00000184047"	"F8W6K8"
"ENSG00000184047"	"H7BZK7"
"ENSG00000184047"	"H7BZQ7"
"ENSG00000184047"	"Q9NR28"
"ENSG00000184076"	"Q9UDW1"
"ENSG00000184117"	"C9JDV8"
"ENSG00000184117"	"F8WCR5"
"ENSG00000184117"	"H7C2U6"
"ENSG00000184117"	"Q9BPW8"
"ENSG00000184227"	"G3V4F2"
"ENSG00000184227"	"Q86TX2"
"ENSG00000184347"	"A0A0A0MSC8"
"ENSG00000184347"	"O75094"
"ENSG00000184428"	"E5RFE3"
"ENSG00000184428"	"E5RFS0"
"ENSG00000184428"	"E5RGE7"
"ENSG00000184428"	"E5RGR2"
"ENSG00000184428"	"E5RGR4"
"ENSG00000184428"	"E5RIC7"
"ENSG00000184428"	"E5RJ33"
"ENSG00000184428"	"E5RJ95"
"ENSG00000184428"	"H0YAR3"
"ENSG00000184428"	"H0YBR3"
"ENSG00000184428"	"H0YC03"
"ENSG00000184428"	"Q969P6"
"ENSG00000184470"	"A0A096LNY7"
"ENSG00000184470"	"A0A096LP96"
"ENSG00000184470"	"A0A096LPB7"
"ENSG00000184470"	"A0A096LPD9"
"ENSG00000184470"	"A0A096LPH4"
"ENSG00000184470"	"A0A096LPK7"
"ENSG00000184470"	"A0A0U1RQX0"
"ENSG00000184470"	"A0A182DWF2"
"ENSG00000184470"	"A0A182DWF3"
"ENSG00000184470"	"D3YTF8"
"ENSG00000184470"	"E7EWK1"
"ENSG00000184470"	"Q9NNW7"
"ENSG00000184524"	"Q8N111"
"ENSG00000184752"	"F8VRD8"
"ENSG00000184752"	"F8VXI1"
"ENSG00000184752"	"H0YID5"
"ENSG00000184752"	"H0YIT1"
"ENSG00000184752"	"Q9UI09"
"ENSG00000184831"	"A0A0J9YWW6"
"ENSG00000184831"	"A0A0J9YXS4"
"ENSG00000184831"	"A0A0J9YXT7"
"ENSG00000184831"	"G3V1B6"
"ENSG00000184831"	"H7C1U8"
"ENSG00000184831"	"Q9BUR5"
"ENSG00000184857"	"Q96B77"
"ENSG00000184867"	"A0A0B4J1X4"
"ENSG00000184867"	"A0A1B0GXK8"
"ENSG00000184867"	"Q5H9D7"
"ENSG00000184867"	"Q5H9E0"
"ENSG00000184867"	"Q5H9E1"
"ENSG00000184867"	"Q7L311"
"ENSG00000184903"	"A0A0C4DG32"
"ENSG00000184903"	"C9JQE1"
"ENSG00000184903"	"C9JVB0"
"ENSG00000184903"	"Q96T52"
"ENSG00000184983"	"A0A0C4DGS0"
"ENSG00000184983"	"P56556"
"ENSG00000184983"	"R4GN43"
"ENSG00000184992"	"Q8WY22"
"ENSG00000185236"	"M0R2D0"
"ENSG00000185236"	"M0R377"
"ENSG00000185236"	"Q15907"
"ENSG00000185386"	"F8WDP4"
"ENSG00000185386"	"Q15759"
"ENSG00000185414"	"B8ZZV5"
"ENSG00000185414"	"Q8TCC3"
"ENSG00000185608"	"Q9NQ50"
"ENSG00000185624"	"H0Y3Z3"
"ENSG00000185624"	"H7BZ94"
"ENSG00000185624"	"I3L0S0"
"ENSG00000185624"	"I3L1Y5"
"ENSG00000185624"	"I3L312"
"ENSG00000185624"	"I3L398"
"ENSG00000185624"	"I3L3P5"
"ENSG00000185624"	"I3L3U6"
"ENSG00000185624"	"I3L4M2"
"ENSG00000185624"	"I3L514"
"ENSG00000185624"	"I3NI03"
"ENSG00000185624"	"P07237"
"ENSG00000185633"	"G3V560"
"ENSG00000185633"	"Q9NRX3"
"ENSG00000185818"	"A0A0C4DFQ6"
"ENSG00000185818"	"Q8N9F0"
"ENSG00000185875"	"Q8IYQ7"
"ENSG00000185917"	"A8MTS1"
"ENSG00000185917"	"C9J256"
"ENSG00000185917"	"C9JIU9"
"ENSG00000185917"	"C9JPA1"
"ENSG00000185917"	"C9JWV5"
"ENSG00000185917"	"C9JYV0"
"ENSG00000185917"	"Q9NVD3"
"ENSG00000185973"	"Q9NVH6"
"ENSG00000186010"	"B4DEZ3"
"ENSG00000186010"	"K7EJE1"
"ENSG00000186010"	"K7EP87"
"ENSG00000186010"	"Q9P0J0"
"ENSG00000186010"	"U3KQP3"
"ENSG00000186051"	"Q16559"
"ENSG00000186081"	"F8VU69"
"ENSG00000186081"	"F8VV57"
"ENSG00000186081"	"F8W0C6"
"ENSG00000186081"	"H0YI76"
"ENSG00000186081"	"H0YIN9"
"ENSG00000186081"	"P13647"
"ENSG00000186150"	"Q8N7F7"
"ENSG00000186205"	"H0YDX4"
"ENSG00000186205"	"H7BYZ9"
"ENSG00000186205"	"Q5VT66"
"ENSG00000186205"	"X6RIL1"
"ENSG00000186281"	"C9JYV5"
"ENSG00000186281"	"E9PE95"
"ENSG00000186281"	"Q6NUI2"
"ENSG00000186298"	"A0A087WYY5"
"ENSG00000186298"	"F8VR82"
"ENSG00000186298"	"F8VYE8"
"ENSG00000186298"	"F8W0V8"
"ENSG00000186298"	"F8W0W8"
"ENSG00000186298"	"F8W1A0"
"ENSG00000186298"	"P36873"
"ENSG00000186314"	"D6RAB6"
"ENSG00000186314"	"Q8N945"
"ENSG00000186591"	"C9J8Q9"
"ENSG00000186591"	"C9JZG9"
"ENSG00000186591"	"C9JZY6"
"ENSG00000186591"	"H7C4M9"
"ENSG00000186591"	"P62256"
"ENSG00000186603"	"Q96IR7"
"ENSG00000186642"	"C9JPD5"
"ENSG00000186642"	"E9PEF1"
"ENSG00000186642"	"F5GXX2"
"ENSG00000186642"	"F5H130"
"ENSG00000186642"	"F5H143"
"ENSG00000186642"	"F5H1D7"
"ENSG00000186642"	"F5H2R8"
"ENSG00000186642"	"F5H2V7"
"ENSG00000186642"	"F5H2Z0"
"ENSG00000186642"	"F5H3Z7"
"ENSG00000186642"	"F5H5P8"
"ENSG00000186642"	"H0YFL1"
"ENSG00000186642"	"H0YG13"
"ENSG00000186642"	"H0YGL2"
"ENSG00000186642"	"H7C009"
"ENSG00000186642"	"O00408"
"ENSG00000186687"	"D6R994"
"ENSG00000186687"	"D6RBV5"
"ENSG00000186687"	"Q5U5X0"
"ENSG00000187024"	"A0A096LP22"
"ENSG00000187024"	"A0A096LP34"
"ENSG00000187024"	"A0A096LPA3"
